球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,116,32.9%,152.9,4,15,32,49,44.0%,7.7%,0.188,16,3,0,0,6,0
スプリット,116,32.9%,147.7,19,2,25,48,39.7%,28.8%,0.226,31,7,0,9,3,1
ツーシーム,102,28.9%,151.9,8,18,16,43,41.2%,19.5%,0.375,16,6,0,1,6,0
スライダー,11,3.1%,137.5,0,1,2,6,27.3%,0.0%,0.0,2,0,0,0,0,0
カットボール,8,2.3%,148.6,1,1,2,3,50.0%,25.0%,0.0,1,0,0,0,0,0
