条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.263,20,19,5,0,0,0,2,1,0,0,0,0.3
1塁,0.4,11,10,4,1,0,0,1,1,0,0,0,0.455
2塁,0.0,3,3,0,0,0,0,1,0,0,0,0,0.0
3塁,0.0,1,1,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.286,7,7,2,2,0,0,2,0,0,0,0,0.286
1・3塁,0.5,7,6,3,0,0,1,2,0,0,0,1,0.429
2・3塁,0.5,6,6,3,0,0,0,0,0,0,0,0,0.5
満塁,1.0,1,1,1,0,0,0,0,0,0,0,0,1.0
得点圏,0.375,25,24,9,2,0,1,6,0,0,0,1,0.36
