球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,33,51.6%,150.4,1,7,4,13,36.4%,7.7%,0.25,8,2,0,0,3,0
カットボール,16,25.0%,139.9,0,4,2,7,37.5%,0.0%,0.333,3,1,0,0,0,0
シンカー,11,17.2%,138.7,3,0,0,6,27.3%,60.0%,1.0,2,2,0,0,1,0
スライダー,4,6.3%,136.0,0,1,0,2,25.0%,0.0%,0.0,2,0,0,1,0,0
