チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.364,18,57,55,10,20,1,2,0,25,7,5,2,0,0,0,0,3,2,1,0.386,0.455,0.841
日本ハム,0.31,20,75,71,8,22,3,2,0,29,3,11,2,0,1,1,0,5,0,1,0.338,0.408,0.746
楽天,0.222,23,87,81,11,18,1,2,2,29,12,12,3,0,0,1,2,5,1,1,0.244,0.358,0.602
オリックス,0.361,20,70,61,11,22,5,1,0,29,7,12,5,0,0,3,1,4,0,2,0.403,0.475,0.878
西武,0.23,18,65,61,6,14,2,0,0,16,3,7,2,0,1,0,1,3,1,0,0.262,0.262,0.524
