打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.231,3,14,13,1,3,1,0,0,4,0,4,1,0,0,0,0,1,0,0,.286,.308,0.593
2番,.207,20,93,82,10,17,3,1,1,25,5,30,7,0,0,4,0,5,0,1,.270,.305,0.575
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7番,.400,2,10,10,3,4,0,1,1,9,1,4,0,0,0,0,0,0,1,0,.400,.900,1.3
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,.258,23,72,62,7,16,3,3,2,31,9,25,4,0,1,4,1,1,1,0,.309,.500,0.809
