月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.229,14,40,35,3,8,1,2,0,13,3,12,3,0,0,2,0,2,0,0,.289,.371,0.661
5月,.205,18,47,39,6,8,2,1,0,12,2,13,4,0,0,4,0,2,0,0,.279,.308,0.587
6月,.258,19,33,31,9,8,1,0,2,15,4,9,0,0,1,1,0,2,0,0,.281,.484,0.765
7月,.132,18,41,38,3,5,2,0,1,10,3,18,3,0,0,0,0,1,0,1,.195,.263,0.458
8月,.320,19,30,25,3,8,0,0,1,11,4,11,2,0,0,2,1,3,1,0,.357,.440,0.797
9月,.444,14,19,18,5,8,1,2,1,16,2,8,1,0,0,0,0,0,1,0,.474,.889,1.363
10月,.000,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
