種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,8.31,5,0,5,0,0,0,0,0,0,0,0,4.1,4,1,6,4,0,4,4,1.85,0.25,-,1.08
Nighter,0.0,11,0,11,0,0,1,0,1,0,0,0,12.0,5,0,11,9,0,2,0,1.17,0.125,-,6.0
