球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,25,50.0%,152.0,0,3,4,17,28.0%,0.0%,1.000,1,1,0,0,3,1
スライダー,21,42.0%,138.3,8,2,6,4,76.2%,53.3%,.000,4,0,0,3,0,0
チェンジアップ,4,8.0%,137.8,0,0,3,1,75.0%,0.0%,-,0,0,0,0,0,0
