条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.200,41,40,8,0,0,1,1,10,1,0,0,0,.220
1塁,.250,19,12,3,1,0,0,0,3,0,0,7,0,.250
2塁,.250,5,4,1,0,0,0,1,0,1,0,0,0,.400
3塁,-,1,0,0,0,0,0,1,0,0,0,1,0,-
1・2塁,.400,6,5,2,0,0,0,2,2,0,0,1,0,.400
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,.333,3,3,1,0,0,0,1,2,0,0,0,0,.333
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.333,15,12,4,0,0,0,5,4,1,0,2,0,.385
