月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.200,15,13,10,0,2,0,0,0,2,0,3,1,0,0,2,0,0,0,0,.273,.200,0.473
5月,.000,5,4,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,.000,.000,0.0
6月,.000,6,9,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,.000,.000,0.0
7月,.333,4,4,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,.500,.333,0.833
8月,.296,10,27,27,3,8,0,0,1,11,4,7,0,0,0,0,0,0,0,0,.296,.407,0.704
9月,.250,7,18,16,1,4,1,0,0,5,1,3,0,0,0,2,0,0,0,0,.250,.313,0.563
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
