条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.429,20,14,6,1,0,0,0,1,0,5,0,.467
1-0より,.000,4,2,0,0,0,0,0,0,0,2,0,.000
2-0より,1.000,1,1,1,0,0,1,0,0,0,0,0,1.000
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.286,8,7,2,0,0,0,0,0,0,1,0,.286
1-1より,.000,5,4,0,0,0,0,0,0,0,1,0,.000
2-1より,.000,2,2,0,0,0,0,0,0,0,0,0,.000
3-1より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-2より,.143,7,7,1,0,0,0,4,0,0,0,0,.143
1-2より,.167,12,12,2,0,0,0,6,0,0,0,0,.167
2-2より,.250,12,12,3,0,0,0,6,0,0,0,0,.250
3-2より,.000,4,3,0,0,0,0,1,1,0,0,0,.250
