球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,124,51.0%,145.4,12,16,39,25,54.0%,14.5%,.229,35,8,1,10,1,0
スライダー,43,17.7%,129.3,10,6,4,14,46.5%,43.5%,.167,12,2,0,5,0,0
フォーク,22,9.1%,132.9,4,4,3,9,50.0%,44.4%,.333,3,1,0,1,0,0
チェンジアップ,20,8.2%,125.3,7,0,1,5,40.0%,46.7%,.286,7,2,0,0,0,0
カットボール,15,6.2%,138.3,1,0,5,5,40.0%,10.0%,.500,4,2,0,0,0,0
シュート,9,3.7%,142.9,1,2,3,2,66.7%,20.0%,.000,2,0,0,1,0,0
カーブ,5,2.1%,112.0,0,1,0,3,20.0%,0.0%,.000,1,0,0,0,0,0
ツーシーム,4,1.6%,149.8,1,1,1,1,75.0%,50.0%,-,0,0,0,0,0,0
シンカー,1,0.4%,127.0,1,0,0,0,100.0%,100.0%,-,0,0,0,0,0,0
