アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,18,31.6%,安打,15,83.3%
フライ,14,24.6%,四死球,2,11.1%
空三振,13,22.8%,失策出塁,1,5.6%
見三振,4,7.0%,野選,0,0.0%
犠打,8,14.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
