チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,4.42,3,3,0,0,0,0,0,0,0,0,0,18.1,15,3,15,5,1,9,9,1.09,0.231,3.15,-
阪神,2.4,2,2,0,1,0,0,0,0,0,0,0,15.0,17,2,9,0,0,5,4,1.13,0.283,5.06,-
ＤｅＮＡ,2.12,5,5,0,0,4,0,0,0,0,0,0,34.0,28,1,28,11,1,9,8,1.15,0.228,1.29,-
広島,0.0,1,1,0,0,1,0,0,0,0,0,0,5.0,6,1,4,0,0,5,0,1.2,0.273,4.5,-
ヤクルト,1.5,2,2,0,1,0,0,0,0,0,0,0,12.0,8,1,9,1,0,3,2,0.75,0.186,2.57,-
