条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.282,47,39,11,1,0,1,0,0,1,7,0,0.3
1-0より,.353,21,17,6,2,0,1,0,0,1,3,0,0.389
2-0より,.000,4,4,0,0,0,0,0,0,0,0,0,0.0
3-0より,-,5,0,0,0,0,0,0,5,0,0,0,1.0
0-1より,.229,36,35,8,2,0,0,0,0,0,0,1,0.222
1-1より,.269,28,26,7,2,0,0,0,0,1,1,0,0.296
2-1より,.222,18,18,4,0,0,1,0,0,0,0,0,0.222
3-1より,.500,8,4,2,1,0,0,0,4,0,0,0,0.75
0-2より,.294,34,34,10,0,0,0,14,0,0,0,0,0.294
1-2より,.225,80,80,18,4,0,5,32,0,0,0,0,0.225
2-2より,.206,70,68,14,2,0,0,22,0,0,1,1,0.203
3-2より,.176,44,34,6,1,0,1,10,10,0,0,0,0.364
