条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.215,239,228,49,9,0,5,49,10,1,0,0,0.251
1塁,0.327,64,52,17,4,0,1,11,2,1,9,0,0.364
2塁,0.226,35,31,7,1,0,1,3,3,0,1,0,0.294
3塁,0.25,7,4,1,0,0,0,2,1,0,1,1,0.333
1・2塁,0.192,28,26,5,1,0,0,9,1,1,0,0,0.25
1・3塁,0.429,8,7,3,0,0,1,0,0,0,1,0,0.429
2・3塁,0.2,7,5,1,0,0,1,2,2,0,0,0,0.429
満塁,0.5,7,6,3,0,0,0,2,0,0,0,1,0.429
得点圏,0.253,92,79,20,2,0,3,18,7,1,3,2,0.315
