打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.323,16,35,31,3,10,3,1,0,15,4,8,3,0,0,1,0,0,0,0,0.382,0.484,0.866
Nighter,0.2,59,97,85,6,17,1,1,1,23,7,11,7,0,4,1,0,1,0,1,0.292,0.271,0.562
