背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
61,茶野篤政,左,.167,3,12,12,0,2,1,50.0,0,0,0,-,2,0,0,0,0,0,0,0,0,0,-,0,0,0,.000,.167,.167,.333,https://nf3.sakura.ne.jp/Pacific/B/f/61_stat.htm,
