球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,46,39.3%,145.3,7,7,15,9,63.0%,23.3%,.000,13,0,0,5,1,0
カットボール,18,15.4%,135.8,3,4,6,3,72.2%,27.3%,.000,4,0,0,2,0,0
チェンジアップ,14,12.0%,122.4,3,1,1,5,35.7%,37.5%,.167,6,1,0,2,0,0
フォーク,13,11.1%,136.5,1,0,3,4,30.8%,11.1%,.200,5,1,0,0,0,0
スライダー,11,9.4%,130.8,2,2,1,2,45.5%,28.6%,.000,6,0,0,2,0,0
ツーシーム,8,6.8%,134.5,1,1,2,3,50.0%,25.0%,1.000,1,1,0,0,0,0
カーブ,7,6.0%,115.0,0,3,2,2,71.4%,0.0%,-,0,0,0,0,0,0
