打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,17,2,0.118,0,4,0,0,0,0.118
2打席目,15,4,0.267,1,3,1,0,0,0.313
3打席目,14,2,0.143,1,2,2,0,0,0.25
4打席目,8,1,0.125,0,2,1,0,0,0.222
5打席目以上,1,0,0.0,0,0,1,0,0,0.5
