打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.148,10,28,27,1,4,0,0,1,7,1,3,1,0,0,0,0,0,0,0,0.179,0.259,0.438
Nighter,0.167,16,41,36,3,6,3,0,1,12,3,10,5,1,0,0,0,0,0,0,0.268,0.333,0.602
