球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,422,69.6%,151.2,48,67,127,128,57.3%,21.1%,0.163,80,13,1,31,12,2
カットボール,100,16.5%,138.6,16,10,21,39,47.0%,31.4%,0.211,19,4,1,5,1,0
フォーク,84,13.9%,141.0,9,9,13,37,36.9%,23.7%,0.13,23,3,0,7,0,0
