チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,3.38,6,0,6,0,1,1,2,1,2,0,1,5.1,3,1,5,2,2,2,2,0.94,0.167,-,2.67
ロッテ,0.0,6,0,6,1,0,2,0,3,1,1,0,6.0,4,0,11,4,0,0,0,1.33,0.174,-,99.0
楽天,0.0,10,0,10,0,0,2,5,2,5,0,0,9.2,2,0,8,2,0,0,0,0.41,0.069,-,99.0
オリックス,2.7,4,0,4,0,0,1,1,1,1,0,0,3.1,3,1,1,2,0,1,1,1.5,0.273,-,3.33
西武,1.8,5,0,5,0,0,0,1,0,1,0,0,5.0,5,0,6,1,0,3,1,1.2,0.25,-,1.67
