条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.250,12,8,2,0,0,0,0,2,1,0,1,0.417
1-0より,.167,12,12,2,1,0,0,0,0,0,0,0,0.167
2-0より,.000,1,1,0,0,0,0,0,0,0,0,0,0.0
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.200,11,10,2,0,0,0,0,0,0,1,0,0.2
1-1より,.400,11,10,4,0,0,0,0,0,0,1,0,0.4
2-1より,.500,7,6,3,0,0,2,0,0,1,0,0,0.571
3-1より,.000,3,1,0,0,0,0,0,2,0,0,0,0.667
0-2より,.059,17,17,1,0,0,0,11,0,0,0,0,0.059
1-2より,.100,20,20,2,1,0,0,11,0,0,0,0,0.1
2-2より,.174,23,23,4,1,0,0,15,0,0,0,0,0.174
3-2より,.000,24,14,0,0,0,0,6,10,0,0,0,0.417
