種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.06,17,0,17,1,0,2,5,3,6,1,0,17.0,12,1,23,5,0,4,2,1.0,0.19,-,4.25
Nighter,0.98,20,0,20,1,1,5,6,6,7,1,1,18.1,8,1,20,10,2,2,2,0.98,0.136,-,9.17
