打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.222,8,20,18,0,4,1,0,0,5,1,6,1,0,0,0,1,0,0,1,0.25,0.278,0.528
Nighter,0.161,30,100,87,7,14,3,0,5,32,7,26,10,2,3,0,0,0,0,5,0.27,0.368,0.638
