チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,.000,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
ＤｅＮＡ,.143,4,10,7,1,1,1,0,0,2,0,1,2,0,0,1,0,0,0,0,.333,.286,0.619
広島,.250,2,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,0.5
ヤクルト,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
中日,.000,1,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
