種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.7,8,0,8,0,1,2,0,2,0,0,1,7.2,7,0,8,0,0,4,4,0.91,0.25,-,1.92
Nighter,4.75,27,0,27,0,1,3,1,3,1,0,1,30.1,44,2,29,10,1,18,16,1.78,0.344,-,1.69
