月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
5月,.238,9,22,21,1,5,1,0,0,6,0,5,1,0,0,0,0,0,0,0,.273,.286,0.558
6月,.255,15,47,47,1,12,2,0,0,14,3,14,0,0,0,0,0,0,0,2,.255,.298,0.553
7月,.000,8,10,8,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,.100,.000,0.1
8月,.000,6,9,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,.111,.000,0.111
9月,.455,8,12,11,1,5,0,0,1,8,3,2,1,0,0,0,0,0,0,0,.500,.727,1.227
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
