条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.204,55,54,11,2,0,1,1,16,1,0,0,0,0.218
1塁,0.208,25,24,5,0,0,0,0,5,1,0,0,0,0.24
2塁,0.2,6,5,1,0,0,0,0,3,1,0,0,0,0.333
3塁,1.0,3,3,3,1,0,0,3,0,0,0,0,0,1.0
1・2塁,0.2,5,5,1,0,0,0,1,1,0,0,0,0,0.2
1・3塁,0.0,2,1,0,0,0,0,1,0,0,0,0,1,0.0
2・3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
満塁,0.333,4,3,1,0,0,0,2,1,1,0,0,0,0.5
得点圏,0.333,21,18,6,1,0,0,7,5,2,0,0,1,0.381
