月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.200,3,10,10,0,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,.200,.200,0.4
5月,.125,19,37,32,3,4,0,0,0,4,2,11,5,1,0,0,0,1,1,1,.243,.125,0.368
6月,.167,14,19,18,2,3,2,0,0,5,2,5,1,0,0,0,0,0,0,1,.211,.278,0.488
7月,.429,7,8,7,1,3,0,0,0,3,0,1,0,0,0,1,0,0,0,0,.429,.429,0.857
8月,.286,14,18,14,3,4,2,0,1,9,2,5,4,0,0,0,0,0,1,1,.444,.643,1.087
9月,.291,15,61,55,6,16,5,0,1,24,7,15,4,1,1,1,0,1,0,0,.350,.436,0.786
10月,.400,1,5,5,0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,.400,.400,0.8
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
