条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.176,18,17,3,0,0,0,0,0,1,0,0,0,.222
1塁,.000,11,10,0,0,0,0,0,1,0,0,1,0,.000
2塁,.500,3,2,1,0,0,0,0,0,0,0,1,0,.500
3塁,.000,2,2,0,0,0,0,0,0,0,0,0,0,.000
1・2塁,-,1,0,0,0,0,0,0,0,0,0,1,0,-
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.250,6,4,1,0,0,0,0,0,0,0,2,0,.250
