アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,117,30.5%,安打,149,78.8%
フライ,182,47.5%,四死球,31,16.4%
空三振,58,15.1%,失策出塁,9,4.8%
見三振,26,6.8%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
