条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.259,321,313,81,19,0,7,7,55,7,1,0,0,0.277
1塁,0.361,132,122,44,8,0,9,20,15,5,5,0,0,0.409
2塁,0.154,45,39,6,0,0,0,4,5,4,2,0,0,0.267
3塁,0.2,7,5,1,0,0,0,2,1,2,0,0,0,0.429
1・2塁,0.233,32,30,7,2,0,0,8,6,1,1,0,0,0.281
1・3塁,0.4,13,10,4,0,0,0,8,2,1,0,0,2,0.385
2・3塁,0.4,12,10,4,1,0,0,9,0,2,0,0,0,0.5
満塁,0.2,10,10,2,0,0,1,7,0,0,0,0,0,0.2
得点圏,0.231,119,104,24,3,0,1,38,14,10,3,0,2,0.311
