球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
甲子園,.074,13,29,27,0,2,0,0,0,2,0,16,1,0,0,1,0,0,0,1,.107,.074,0.181
東京ドーム,.000,3,8,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,.000,.000,0.0
横浜,.250,2,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,0.5
マツダスタジアム,.000,3,10,9,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,.000,.000,0.0
神宮,.500,1,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.500,.500,1.0
バンテリンドーム,.000,3,7,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,.000,.000,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
