背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
31,平沼翔太,左,.218,60,164,156,13,34,5,14.7,3,1,0,-,39,11,32,4,1,2,1,1,5,0,100.0,1,0,0,.244,.245,.250,.495,https://nf3.sakura.ne.jp/Pacific/L/f/31_stat.htm,
