条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.333,14,12,4,0,0,0,0,1,0,1,0,.385
1-0より,.400,6,5,2,0,0,0,0,0,0,0,1,.333
2-0より,.000,3,3,0,0,0,0,0,0,0,0,0,.000
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.261,24,23,6,1,0,0,0,0,1,0,0,.292
1-1より,.294,17,17,5,1,1,0,0,0,0,0,0,.294
2-1より,.200,10,10,2,0,0,0,0,0,0,0,0,.200
3-1より,.000,4,1,0,0,0,0,0,3,0,0,0,.750
0-2より,.118,17,17,2,0,0,0,12,0,0,0,0,.118
1-2より,.160,25,25,4,0,0,0,8,0,0,0,0,.160
2-2より,.259,28,27,7,1,0,0,9,0,1,0,0,.286
3-2より,.125,16,16,2,0,0,0,3,0,0,0,0,.125
