球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
バンテリンドーム,.228,28,85,79,5,18,5,0,0,23,8,17,3,0,0,1,2,0,1,0,.250,.291,0.541
東京ドーム,.083,4,13,12,1,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,.154,.167,0.321
甲子園,.333,3,6,6,0,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,.333,.500,0.833
横浜,.182,6,24,22,1,4,0,0,0,4,0,4,2,0,0,0,0,0,0,0,.250,.182,0.432
マツダスタジアム,.231,5,14,13,1,3,1,0,0,4,3,4,0,0,0,0,1,0,0,0,.214,.308,0.522
神宮,.333,5,11,9,2,3,0,1,0,5,0,1,2,0,0,0,0,0,0,0,.455,.556,1.01
Ce その他,.375,2,10,8,1,3,1,0,0,4,1,1,2,0,0,0,0,1,0,0,.500,.500,1.0
みずほPayPay,.273,3,12,11,2,3,0,0,1,6,1,3,1,0,0,0,0,0,0,0,.333,.545,0.879
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,.250,2,5,4,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,.400,.250,0.65
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,.167,3,12,12,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,.167,.167,0.333
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
