条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.216,117,111,24,6,1,1,1,23,6,0,0,0,0.256
1塁,.214,30,28,6,1,0,0,0,8,2,0,0,0,0.267
2塁,.385,17,13,5,2,0,0,3,3,3,0,1,0,0.5
3塁,.333,6,6,2,0,0,0,2,2,0,0,0,0,0.333
1・2塁,.111,9,9,1,0,0,0,1,0,0,0,0,0,0.111
1・3塁,.000,4,3,0,0,0,0,1,1,0,0,0,1,0.0
2・3塁,.333,7,6,2,0,0,0,4,0,1,0,0,0,0.429
満塁,-,2,0,0,0,0,0,2,0,0,0,0,2,0.0
得点圏,.270,45,37,10,2,0,0,13,6,4,0,1,3,0.318
