球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,37,29.6%,135.5,0,10,1,18,29.7%,0.0%,0.75,8,6,1,0,0,0
カーブ,24,19.2%,104.7,1,7,3,8,45.8%,11.1%,0.2,5,1,0,0,0,0
チェンジアップ,23,18.4%,122.1,2,3,2,10,30.4%,20.0%,0.5,6,3,0,0,1,0
スライダー,19,15.2%,117.8,2,3,4,4,47.4%,16.7%,0.429,7,3,0,1,0,0
シュート,11,8.8%,133.4,1,3,1,3,45.5%,20.0%,0.333,3,1,0,0,0,0
カットボール,8,6.4%,132.1,1,3,0,3,50.0%,50.0%,0.0,1,0,0,0,0,0
フォーク,3,2.4%,128.7,0,0,0,2,0.0%,0.0%,1.0,1,1,0,0,0,0
