打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,74,12,0.162,0,20,6,5,0,0.225
2打席目,74,19,0.257,1,15,8,1,1,0.325
3打席目,65,12,0.185,0,17,5,5,1,0.239
4打席目,42,7,0.167,0,9,10,2,0,0.327
5打席目以上,19,6,0.316,0,3,1,2,0,0.35
