条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.222,9,9,2,0,0,0,0,0,0,0,0,.222
1-0より,.364,11,11,4,1,0,1,0,0,0,0,0,.364
2-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
3-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
0-1より,.500,12,12,6,0,0,1,0,0,0,0,0,.500
1-1より,.333,12,12,4,0,0,1,0,0,0,0,0,.333
2-1より,.000,3,3,0,0,0,0,0,0,0,0,0,.000
3-1より,1.000,3,1,1,0,0,0,0,2,0,0,0,1.000
0-2より,.133,15,15,2,0,0,1,11,0,0,0,0,.133
1-2より,.133,15,15,2,1,0,1,12,0,0,0,0,.133
2-2より,.263,20,19,5,0,0,2,10,0,0,0,1,.250
3-2より,.111,12,9,1,0,0,0,4,3,0,0,0,.333
