アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,29,23.6%,安打,33,67.3%
フライ,41,33.3%,四死球,15,30.6%
空三振,43,35.0%,失策出塁,1,2.0%
見三振,9,7.3%,野選,0,0.0%
犠打,1,0.8%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
