球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,35,44.9%,146.3,2,8,6,14,45.7%,15.4%,0.667,6,4,0,1,0,1
ツーシーム,20,25.6%,131.9,3,1,3,9,35.0%,30.0%,0.5,4,2,0,0,1,0
スライダー,14,17.9%,124.4,4,2,1,5,50.0%,57.1%,0.25,4,1,0,2,0,0
カーブ,9,11.5%,110.8,3,1,0,2,44.4%,50.0%,0.2,5,1,0,2,0,0
