チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.00,5,0,5,1,0,0,0,1,1,1,0,3.2,2,0,0,1,0,0,0,0.82,0.154,-,99.00
阪神,0.00,2,0,2,0,0,0,0,0,0,0,0,3.0,2,0,1,0,0,1,0,0.67,0.2,-,3.00
ＤｅＮＡ,9.00,1,0,1,0,0,0,0,0,0,0,0,1.0,2,0,1,2,0,1,1,4.0,0.4,-,1.00
広島,0.00,4,0,4,0,0,0,0,0,0,0,0,3.2,3,0,3,2,0,0,0,1.36,0.231,-,99.00
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
