種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.7,4,0,4,0,0,0,0,0,0,0,0,3.1,2,0,2,2,0,1,1,1.2,0.167,-,3.33
Nighter,0.0,8,0,8,1,0,0,0,1,1,1,0,8.0,7,0,3,3,0,1,0,1.25,0.241,-,8.0
