打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.225,57,214,187,18,42,10,0,3,61,22,29,19,1,3,2,3,1,1,3,0.302,0.326,0.628
Visitor,0.291,59,233,213,18,62,10,1,6,92,21,28,16,1,0,2,2,0,1,4,0.338,0.432,0.77
