球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,57,37.5%,150.0,3,18,7,18,49.1%,14.3%,0.462,13,6,2,2,2,0
スプリット,29,19.1%,139.1,5,1,7,12,44.8%,31.3%,0.143,7,1,0,3,1,0
カットボール,20,13.2%,139.0,2,2,4,11,40.0%,28.6%,0.0,1,0,0,0,1,0
カーブ,19,12.5%,119.4,1,8,1,7,52.6%,25.0%,0.0,2,0,0,0,0,0
スライダー,16,10.5%,134.4,0,1,5,7,37.5%,0.0%,0.0,3,0,0,0,1,0
シュート,11,7.2%,149.1,0,0,2,4,18.2%,0.0%,0.2,5,1,0,0,1,0
