アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,11,40.7%,安打,6,66.7%
フライ,9,33.3%,四死球,2,22.2%
空三振,6,22.2%,失策出塁,1,11.1%
見三振,1,3.7%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
