種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.38,4,4,0,2,1,0,0,0,0,0,0,24.0,25,2,12,4,0,9,9,1.21,0.26,5.4,-
Nighter,4.66,15,15,0,4,5,0,0,0,0,0,0,85.0,100,8,43,18,4,45,44,1.39,0.294,3.5,-
