アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,15,21.4%,安打,24,63.2%
フライ,35,50.0%,四死球,13,34.2%
空三振,15,21.4%,失策出塁,1,2.6%
見三振,4,5.7%,野選,0,0.0%
犠打,1,1.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
