球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,284,63.5%,144.2,20,48,60,98,45.1%,14.5%,.258,66,17,6,9,10,0
フォーク,89,19.9%,126.4,15,8,16,36,43.8%,33.3%,.304,23,7,0,9,3,0
スライダー,42,9.4%,130.3,2,9,6,21,40.5%,16.7%,.000,5,0,0,1,0,0
カーブ,30,6.7%,108.4,2,6,3,19,36.7%,40.0%,-,0,0,0,0,0,0
ツーシーム,2,0.4%,140.0,0,1,0,1,50.0%,-%,-,0,0,0,0,0,0
