球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,14,70.0%,145.9,1,1,3,6,35.7%,14.3%,.333,3,1,0,0,0,0
スライダー,3,15.0%,130.0,1,0,0,2,33.3%,100.0%,.000,1,0,0,1,0,0
カーブ,2,10.0%,113.0,0,1,0,1,50.0%,-%,-,0,0,0,0,0,0
チェンジアップ,1,5.0%,124.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
