球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,136,44.6%,142.1,7,30,30,43,49.3%,11.1%,.214,28,6,1,3,3,0
ツーシーム,133,43.6%,132.9,22,11,12,47,33.8%,29.3%,.295,44,13,1,5,6,0
パワーカーブ,29,9.5%,120.0,0,10,2,16,41.4%,0.0%,.000,1,0,0,0,0,0
スライダー,6,2.0%,129.7,0,0,0,5,0.0%,0.0%,.000,1,0,0,0,0,0
シュート,1,0.3%,141.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
