チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,4.5,3,0,3,0,0,0,0,0,0,0,0,4.0,5,1,3,0,0,3,2,1.25,0.357,-,1.33
日本ハム,4.32,5,0,5,0,0,0,0,0,0,0,0,8.1,8,1,3,4,0,4,4,1.44,0.242,-,2.08
楽天,2.45,3,0,3,0,0,0,0,0,0,0,0,3.2,3,0,1,4,0,1,1,1.91,0.25,-,3.67
オリックス,0.0,2,0,2,0,0,0,0,0,0,0,0,1.0,2,0,0,1,0,0,0,3.0,0.4,-,99.0
西武,0.0,1,0,1,0,0,0,0,0,0,0,0,2.0,1,0,1,0,0,0,0,0.5,0.143,-,99.0
