月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.200,9,22,20,2,4,1,0,0,5,3,7,2,0,0,0,0,0,0,2,.273,.250,0.523
5月,.279,21,75,68,6,19,4,0,1,26,6,14,2,1,0,4,1,1,0,1,.296,.382,0.678
6月,.184,13,39,38,5,7,2,0,0,9,1,10,1,0,0,0,0,0,0,0,.205,.237,0.442
7月,.342,21,75,73,11,25,6,2,0,35,8,16,2,0,0,0,0,0,0,1,.360,.479,0.839
8月,.247,24,88,77,10,19,2,0,3,30,6,26,9,0,0,2,0,0,0,0,.326,.390,0.715
9月,.222,19,63,54,7,12,2,1,2,22,6,12,7,0,0,2,0,2,0,1,.311,.407,0.719
10月,.000,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
