打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.291,45,156,141,18,41,8,1,4,63,15,27,10,1,0,5,0,1,0,3,0.338,0.447,0.785
Nighter,0.236,63,208,191,23,45,9,2,2,64,15,59,13,0,0,3,1,2,0,2,0.283,0.335,0.618
