条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.29,238,217,63,13,1,4,4,39,21,0,0,0,0.353
1塁,0.182,51,44,8,1,0,0,1,5,6,0,1,0,0.28
2塁,0.214,37,28,6,2,0,2,7,5,9,0,0,0,0.405
3塁,0.75,5,4,3,1,1,0,4,1,0,0,0,1,0.6
1・2塁,0.105,21,19,2,1,1,0,3,5,2,0,0,0,0.19
1・3塁,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1.0
2・3塁,0.5,6,4,2,1,0,0,3,1,2,0,0,0,0.667
満塁,0.222,10,9,2,0,0,0,3,1,0,0,0,1,0.2
得点圏,0.246,80,65,16,5,2,2,21,13,13,0,0,2,0.363
