チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
日本ハム,0.333,6,19,18,1,6,1,0,0,7,0,5,1,0,0,0,0,0,0,1,0.368,0.389,0.757
ロッテ,0.231,5,15,13,4,3,0,0,1,6,3,3,2,0,0,0,0,0,0,0,0.333,0.462,0.795
楽天,0.15,7,24,20,2,3,0,0,1,6,3,3,2,0,2,0,0,0,0,0,0.292,0.3,0.592
オリックス,0.333,2,8,6,1,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0.5,0.333,0.833
西武,0.077,5,14,13,0,1,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0.143,0.077,0.22
