打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,20,4,0.2,0,8,2,0,0,0.273
2打席目,20,6,0.3,1,1,2,0,0,0.364
3打席目,16,2,0.125,0,4,5,0,0,0.333
4打席目,10,3,0.3,1,3,1,0,0,0.364
5打席目以上,2,0,0.0,0,0,0,0,0,0.0
