条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.233,47,43,10,1,0,1,1,9,3,1,0,0,0.298
1塁,.214,16,14,3,0,0,0,0,4,1,1,0,0,0.313
2塁,.000,3,3,0,0,0,0,0,1,0,0,0,0,0.0
3塁,.000,1,1,0,0,0,0,1,0,0,0,0,0,0.0
1・2塁,1.000,2,2,2,0,0,1,3,0,0,0,0,0,1.0
1・3塁,.000,3,2,0,0,0,0,0,0,1,0,0,0,0.333
2・3塁,-,2,0,0,0,0,0,0,0,1,1,0,0,1.0
満塁,.000,6,5,0,0,0,0,1,3,1,0,0,0,0.167
得点圏,.154,17,13,2,0,0,1,5,4,3,1,0,0,0.353
