チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,0.229,17,54,48,3,11,1,0,0,12,3,10,4,1,1,1,0,0,0,1,0.302,0.25,0.552
ＤｅＮＡ,0.167,12,40,36,1,6,1,0,0,7,1,10,1,0,2,0,1,0,0,1,0.225,0.194,0.419
広島,0.34,14,52,50,6,17,4,0,1,24,5,13,2,0,0,0,0,0,1,0,0.365,0.48,0.845
ヤクルト,0.269,10,26,26,1,7,2,0,1,12,3,6,0,0,0,0,0,0,1,0,0.269,0.462,0.731
中日,0.171,16,44,41,5,7,0,0,1,10,2,12,2,0,0,1,0,0,0,0,0.209,0.244,0.453
