打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,30,5,0.167,0,8,0,0,0,0.167
2打席目,24,4,0.167,0,7,6,0,0,0.333
3打席目,26,5,0.192,0,8,1,0,0,0.222
4打席目,19,6,0.316,0,4,0,1,0,0.316
5打席目以上,7,4,0.571,1,1,0,0,0,0.571
