条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.284,77,74,21,5,0,2,2,24,2,1,0,0,0.312
1塁,0.154,31,26,4,0,0,0,0,5,3,0,2,0,0.241
2塁,0.111,10,9,1,0,0,0,0,3,1,0,0,0,0.2
3塁,0.0,2,1,0,0,0,0,1,1,0,0,0,1,0.0
1・2塁,0.167,7,6,1,0,0,0,0,1,1,0,0,0,0.286
1・3塁,0.333,3,3,1,0,0,0,1,2,0,0,0,0,0.333
2・3塁,0.0,3,3,0,0,0,0,0,1,0,0,0,0,0.0
満塁,0.5,2,2,1,0,0,0,1,1,0,0,0,0,0.5
得点圏,0.167,27,24,4,0,0,0,3,9,2,0,0,1,0.222
